npi,provider_name,entity_type,specialty_code,tin,network_status,address_line1,city,state,license_state
7603057523,FICTIONAL_MILLER_MEDICAL_CENTER,2,207RC0000X,85-5794652,TIER_2,8216 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_8,NC,NC
1707813428,FICTIONAL_CASEY_JOHNSON_MD,1,261Q00000X,28-5506335,TIER_1,8826 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_9,DC,DC
9288001503,FICTIONAL_JORDAN_JONES_MD,1,207RC0000X,91-4100113,TIER_2,2217 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_10,DE,DE
8710142448,FICTIONAL_TAYLOR_BROWN_MD,1,207R00000X,39-7364240,OUT_OF_NETWORK,678 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_11,DC,DC
3293995346,FICTIONAL_GONZALEZ_MEDICAL_CENTER,2,261Q00000X,61-6972125,OUT_OF_NETWORK,4167 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_12,PA,PA
0455837597,FICTIONAL_TAYLOR_GARCIA_MD,1,282N00000X,30-5864609,IN_NETWORK,4426 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_13,VA,VA
2283781062,FICTIONAL_SKYLAR_WILSON_MD,1,207X00000X,20-9928414,OUT_OF_NETWORK,9080 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_14,NC,NC
8850890996,FICTIONAL_WILSON_MEDICAL_CENTER,2,207X00000X,93-4856339,TIER_2,6795 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_15,VA,VA
0619757525,FICTIONAL_ALEX_MARTINEZ_MD,1,207X00000X,58-9751363,IN_NETWORK,9083 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_16,PA,PA
2022356879,FICTIONAL_RILEY_DAVIS_MD,1,2080P0203X,78-5325476,TIER_2,9214 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_17,NC,NC
4115107466,FICTIONAL_HAYDEN_WILLIAMS_MD,1,2084P0800X,99-8368143,OUT_OF_NETWORK,831 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_18,PA,PA
0805313513,FICTIONAL_HAYDEN_GONZALEZ_MD,1,2080P0203X,19-6736894,IN_NETWORK,5607 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_19,WV,WV
8037714218,FICTIONAL_CASEY_JONES_MD,1,282N00000X,47-8937809,IN_NETWORK,4681 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_20,PA,PA
4278389463,FICTIONAL_JORDAN_JOHNSON_MD,1,2080P0203X,31-6318276,OUT_OF_NETWORK,4080 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_21,WV,WV
1348310396,FICTIONAL_SAGE_GARCIA_MD,1,282N00000X,44-1236838,TIER_2,5909 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_22,WV,WV
0291742712,FICTIONAL_SKYLAR_GONZALEZ_MD,1,207Q00000X,56-7609478,TIER_2,6666 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_23,DC,DC
1117901318,FICTIONAL_SKYLAR_HERNANDEZ_MD,1,261Q00000X,15-5723267,OUT_OF_NETWORK,3223 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_24,MD,MD
1494973443,FICTIONAL_LOPEZ_MEDICAL_CENTER,2,2084P0800X,55-9045214,TIER_2,5486 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_25,MD,MD
8450769822,FICTIONAL_QUINN_HERNANDEZ_MD,1,261Q00000X,44-7448659,TIER_1,7184 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_26,PA,PA
5498926760,FICTIONAL_MORGAN_DAVIS_MD,1,2084P0800X,15-8677171,IN_NETWORK,8312 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_27,MD,MD
0503313427,FICTIONAL_CAMERON_JOHNSON_MD,1,282N00000X,79-4669335,IN_NETWORK,7965 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_28,NC,NC
2838178053,FICTIONAL_AVERY_GARCIA_MD,1,261Q00000X,61-8298094,TIER_2,9211 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_29,DE,DE
3432487759,FICTIONAL_DREW_DAVIS_MD,1,282N00000X,82-4057106,OUT_OF_NETWORK,6836 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_30,MD,MD
2628874085,FICTIONAL_MORGAN_HERNANDEZ_MD,1,2084P0800X,42-7625432,IN_NETWORK,339 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_31,PA,PA
6390849159,FICTIONAL_RODRIGUEZ_MEDICAL_CENTER,2,2080P0203X,15-2631496,TIER_1,4321 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_32,VA,VA
1127078644,FICTIONAL_CAMERON_JOHNSON_MD,1,207Q00000X,45-3034074,IN_NETWORK,1619 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_33,WV,WV
9959072973,FICTIONAL_CASEY_HERNANDEZ_MD,1,282N00000X,10-8552419,TIER_2,2895 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_34,DE,DE
5846602352,FICTIONAL_CAMERON_RODRIGUEZ_MD,1,207Q00000X,25-1988251,TIER_2,7570 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_35,NC,NC
8605310829,FICTIONAL_DREW_RODRIGUEZ_MD,1,207X00000X,23-9209981,OUT_OF_NETWORK,4659 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_36,PA,PA
8915806862,FICTIONAL_GONZALEZ_MEDICAL_CENTER,2,2084P0800X,97-6784761,IN_NETWORK,9586 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_37,MD,MD
3247412943,FICTIONAL_ALEX_HERNANDEZ_MD,1,282N00000X,40-7350773,IN_NETWORK,567 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_38,PA,PA
7478807192,FICTIONAL_JAMIE_GARCIA_MD,1,2080P0203X,88-2081999,TIER_1,4692 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_39,DE,DE
2693302657,FICTIONAL_WILLIAMS_MEDICAL_CENTER,2,261Q00000X,87-2496943,OUT_OF_NETWORK,5526 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_0,DE,DE
2779698739,FICTIONAL_MORGAN_RODRIGUEZ_MD,1,261Q00000X,70-2606164,IN_NETWORK,1185 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_1,VA,VA
2394393823,FICTIONAL_TAYLOR_JONES_MD,1,207RC0000X,66-5481988,TIER_2,2471 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_2,DE,DE
8181893115,FICTIONAL_CASEY_JONES_MD,1,207Q00000X,34-9365069,IN_NETWORK,3214 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_3,DE,DE
8713672615,FICTIONAL_JORDAN_HERNANDEZ_MD,1,282N00000X,36-6450131,TIER_2,1085 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_4,VA,VA
1209555220,FICTIONAL_AVERY_MILLER_MD,1,2080P0203X,72-3256350,IN_NETWORK,728 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_5,PA,PA
8853028982,FICTIONAL_SKYLAR_WILSON_MD,1,207X00000X,88-8504593,TIER_1,7862 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_6,NC,NC
1930165612,FICTIONAL_SKYLAR_MARTINEZ_MD,1,207RC0000X,90-2203890,OUT_OF_NETWORK,6506 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_7,PA,PA
2913252914,FICTIONAL_HAYDEN_LOPEZ_MD,1,207Q00000X,11-2003204,TIER_2,6938 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_8,WV,WV
4242539656,FICTIONAL_CASEY_JOHNSON_MD,1,207R00000X,75-8118503,IN_NETWORK,6734 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_9,WV,WV
1287925295,FICTIONAL_CAMERON_WILLIAMS_MD,1,282N00000X,83-9450577,TIER_1,2726 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_10,NC,NC
0354486611,FICTIONAL_RILEY_JOHNSON_MD,1,207RC0000X,70-7550863,OUT_OF_NETWORK,2085 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_11,VA,VA
9704784005,FICTIONAL_SAGE_HERNANDEZ_MD,1,261Q00000X,48-4520476,TIER_1,6392 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_12,DC,DC
8468631139,FICTIONAL_AVERY_HERNANDEZ_MD,1,2084P0800X,82-1986894,TIER_2,154 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_13,NC,NC
4088478662,FICTIONAL_AVERY_GARCIA_MD,1,207RC0000X,81-8935769,TIER_2,8374 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_14,NC,NC
9958767334,FICTIONAL_TAYLOR_JONES_MD,1,2084P0800X,35-3043898,TIER_1,9934 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_15,MD,MD
4704634698,FICTIONAL_RODRIGUEZ_MEDICAL_CENTER,2,2080P0203X,49-7037658,TIER_2,4357 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_16,PA,PA
9943670924,FICTIONAL_SKYLAR_HERNANDEZ_MD,1,2084P0800X,72-8920771,OUT_OF_NETWORK,826 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_17,DE,DE
5593663045,FICTIONAL_CAMERON_DAVIS_MD,1,2084P0800X,69-3330595,IN_NETWORK,1866 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_18,MD,MD
3684074271,FICTIONAL_AVERY_GONZALEZ_MD,1,2084P0800X,17-8084403,OUT_OF_NETWORK,2402 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_19,DC,DC
